district,taluka,region,crop,year,month,drought_signal,price_signal,ndvi_signal,repayment_proximity,financial_stress
Yavatmal,Yavatmal,Vidarbha,tur,2025,6,0.125,0.642,0.922,0.0,40.5
Yavatmal,Yavatmal,Vidarbha,tur,2025,7,0.294,0.0,0.702,0.0,31.9
Yavatmal,Yavatmal,Vidarbha,tur,2025,8,0.147,0.08,0.079,0.0,15.0
Yavatmal,Yavatmal,Vidarbha,tur,2025,9,0.405,0.145,0.291,0.0,21.5
Yavatmal,Yavatmal,Vidarbha,tur,2025,10,0.041,0.042,0.036,0.0,0.0
Yavatmal,Yavatmal,Vidarbha,tur,2025,11,0.0,0.263,0.208,0.0,19.1
Yavatmal,Yavatmal,Vidarbha,tur,2025,12,0.088,0.277,0.519,0.0,20.9
Yavatmal,Pusad,Vidarbha,cotton,2023,1,0.345,0.162,0.865,1.0,59.6
Yavatmal,Pusad,Vidarbha,cotton,2023,2,0.182,0.107,0.962,1.0,57.3
Yavatmal,Pusad,Vidarbha,cotton,2023,3,0.47,0.064,1.0,1.0,68.9
Yavatmal,Pusad,Vidarbha,cotton,2023,4,0.254,0.096,0.999,0.0,32.6
Yavatmal,Pusad,Vidarbha,cotton,2023,5,0.443,0.163,1.0,0.0,40.1
Yavatmal,Pusad,Vidarbha,cotton,2023,6,0.522,0.334,1.0,0.0,63.7
Yavatmal,Pusad,Vidarbha,cotton,2023,7,0.787,0.154,1.0,0.0,62.7
Yavatmal,Pusad,Vidarbha,cotton,2023,8,0.277,0.375,0.278,0.0,27.2
Yavatmal,Pusad,Vidarbha,cotton,2023,9,0.62,0.458,0.476,0.0,45.9
Yavatmal,Pusad,Vidarbha,cotton,2023,10,0.515,0.345,0.472,0.0,39.3
Yavatmal,Pusad,Vidarbha,cotton,2023,11,0.326,0.254,0.611,0.3,34.8
Yavatmal,Pusad,Vidarbha,cotton,2023,12,0.17,0.055,0.656,0.6,39.1
Yavatmal,Pusad,Vidarbha,cotton,2024,1,0.25,0.016,0.818,1.0,55.4
Yavatmal,Pusad,Vidarbha,cotton,2024,2,0.308,0.091,0.917,1.0,71.8
Yavatmal,Pusad,Vidarbha,cotton,2024,3,0.22,0.096,0.976,1.0,58.2
Yavatmal,Pusad,Vidarbha,cotton,2024,4,0.2,0.195,1.0,0.0,31.6
Yavatmal,Pusad,Vidarbha,cotton,2024,5,0.201,0.175,1.0,0.0,34.6
Yavatmal,Pusad,Vidarbha,cotton,2024,6,0.361,0.333,1.0,0.0,48.3
Yavatmal,Pusad,Vidarbha,cotton,2024,7,0.225,0.286,0.556,0.0,32.5
Yavatmal,Pusad,Vidarbha,cotton,2024,8,0.508,0.288,0.528,0.0,40.2
Yavatmal,Pusad,Vidarbha,cotton,2024,9,0.586,0.102,0.51,0.0,37.6
Yavatmal,Pusad,Vidarbha,cotton,2024,10,0.282,0.076,0.224,0.0,16.7
Yavatmal,Pusad,Vidarbha,cotton,2024,11,0.0,0.167,0.242,0.3,15.0
Yavatmal,Pusad,Vidarbha,cotton,2024,12,0.426,0.018,0.844,0.6,41.9
Yavatmal,Pusad,Vidarbha,cotton,2025,1,0.14,0.124,0.617,1.0,49.1
Yavatmal,Pusad,Vidarbha,cotton,2025,2,0.208,0.144,0.792,1.0,54.4
Yavatmal,Pusad,Vidarbha,cotton,2025,3,0.079,0.0,0.932,1.0,47.1
Yavatmal,Pusad,Vidarbha,cotton,2025,4,0.525,0.209,1.0,0.0,45.2
Yavatmal,Pusad,Vidarbha,cotton,2025,5,0.277,0.0,1.0,0.0,37.9
Yavatmal,Pusad,Vidarbha,cotton,2025,6,0.406,0.167,1.0,0.0,45.0
Yavatmal,Pusad,Vidarbha,cotton,2025,7,0.133,0.478,0.553,0.0,33.3
Yavatmal,Pusad,Vidarbha,cotton,2025,8,0.0,0.391,0.0,0.0,10.3
Yavatmal,Pusad,Vidarbha,cotton,2025,9,0.434,0.284,0.355,0.0,34.0
Yavatmal,Pusad,Vidarbha,cotton,2025,10,0.081,0.109,0.0,0.0,10.0
Yavatmal,Pusad,Vidarbha,cotton,2025,11,0.096,0.09,0.362,0.3,23.6
Yavatmal,Pusad,Vidarbha,cotton,2025,12,0.053,0.254,0.458,0.6,32.0
Yavatmal,Pusad,Vidarbha,soybean,2023,1,0.273,0.432,0.875,1.0,76.8
Yavatmal,Pusad,Vidarbha,soybean,2023,2,0.206,0.545,0.884,0.0,37.7
Yavatmal,Pusad,Vidarbha,soybean,2023,3,0.229,0.752,0.948,0.0,45.8
Yavatmal,Pusad,Vidarbha,soybean,2023,4,0.361,0.446,0.8,0.0,45.6
Yavatmal,Pusad,Vidarbha,soybean,2023,5,0.262,0.759,1.0,0.0,53.7
Yavatmal,Pusad,Vidarbha,soybean,2023,6,0.943,0.452,1.0,0.0,73.5
Yavatmal,Pusad,Vidarbha,soybean,2023,7,0.822,0.55,1.0,0.0,69.4
Yavatmal,Pusad,Vidarbha,soybean,2023,8,0.369,0.547,0.278,0.0,38.7
Yavatmal,Pusad,Vidarbha,soybean,2023,9,0.597,0.209,0.581,0.3,54.6
Yavatmal,Pusad,Vidarbha,soybean,2023,10,0.123,0.43,0.036,0.6,27.1
Yavatmal,Pusad,Vidarbha,soybean,2023,11,0.169,0.456,0.324,1.0,58.2
Yavatmal,Pusad,Vidarbha,soybean,2023,12,0.404,0.49,0.823,1.0,76.8
Yavatmal,Pusad,Vidarbha,soybean,2024,1,0.254,0.542,0.96,1.0,73.9
Yavatmal,Pusad,Vidarbha,soybean,2024,2,0.368,0.491,1.0,0.0,61.6
Yavatmal,Pusad,Vidarbha,soybean,2024,3,0.191,0.552,0.913,0.0,41.0
Yavatmal,Pusad,Vidarbha,soybean,2024,4,0.09,0.899,0.895,0.0,50.6
Yavatmal,Pusad,Vidarbha,soybean,2024,5,0.278,0.274,0.975,0.0,37.0
Yavatmal,Pusad,Vidarbha,soybean,2024,6,0.368,0.147,1.0,0.0,43.5
Yavatmal,Pusad,Vidarbha,soybean,2024,7,0.122,0.077,0.469,0.0,26.6
Yavatmal,Pusad,Vidarbha,soybean,2024,8,0.617,0.424,0.619,0.0,53.4
Yavatmal,Pusad,Vidarbha,soybean,2024,9,0.557,0.406,0.423,0.3,53.3
Yavatmal,Pusad,Vidarbha,soybean,2024,10,0.275,0.448,0.221,0.6,50.9
Yavatmal,Pusad,Vidarbha,soybean,2024,11,0.369,0.57,0.383,1.0,69.6
Yavatmal,Pusad,Vidarbha,soybean,2024,12,0.429,0.584,0.495,1.0,73.0
Yavatmal,Pusad,Vidarbha,soybean,2025,1,0.241,0.554,0.605,1.0,65.4
Yavatmal,Pusad,Vidarbha,soybean,2025,2,0.311,0.707,0.872,0.0,46.5
Yavatmal,Pusad,Vidarbha,soybean,2025,3,0.383,0.721,0.986,0.0,58.2
Yavatmal,Pusad,Vidarbha,soybean,2025,4,0.213,0.459,0.978,0.0,42.9
Yavatmal,Pusad,Vidarbha,soybean,2025,5,0.058,0.265,1.0,0.0,32.5
Yavatmal,Pusad,Vidarbha,soybean,2025,6,0.276,0.518,0.944,0.0,43.4
Yavatmal,Pusad,Vidarbha,soybean,2025,7,0.612,0.421,0.898,0.0,59.2
Yavatmal,Pusad,Vidarbha,soybean,2025,8,0.0,0.317,0.0,0.0,0.4
Yavatmal,Pusad,Vidarbha,soybean,2025,9,0.534,0.777,0.434,0.3,63.7
Yavatmal,Pusad,Vidarbha,soybean,2025,10,0.342,0.382,0.201,0.6,42.2
Yavatmal,Pusad,Vidarbha,soybean,2025,11,0.112,0.315,0.291,1.0,48.8
Yavatmal,Pusad,Vidarbha,soybean,2025,12,0.154,0.221,0.683,1.0,53.3
Yavatmal,Pusad,Vidarbha,tur,2023,1,0.44,0.157,0.826,0.3,48.7
Yavatmal,Pusad,Vidarbha,tur,2023,2,0.329,0.057,0.821,0.6,37.6
Yavatmal,Pusad,Vidarbha,tur,2023,3,0.498,0.144,1.0,1.0,86.2
Yavatmal,Pusad,Vidarbha,tur,2023,4,0.28,0.106,1.0,1.0,64.6
Yavatmal,Pusad,Vidarbha,tur,2023,5,0.32,0.0,1.0,1.0,66.9
Yavatmal,Pusad,Vidarbha,tur,2023,6,0.616,0.304,1.0,0.0,54.0
Yavatmal,Pusad,Vidarbha,tur,2023,7,0.976,0.192,1.0,0.0,74.9
Yavatmal,Pusad,Vidarbha,tur,2023,8,0.436,0.121,0.454,0.0,29.9
Yavatmal,Pusad,Vidarbha,tur,2023,9,0.657,0.591,0.5,0.0,41.3
Yavatmal,Pusad,Vidarbha,tur,2023,10,0.43,0.232,0.358,0.0,31.2
Yavatmal,Pusad,Vidarbha,tur,2023,11,0.379,0.216,0.486,0.0,28.6
Yavatmal,Pusad,Vidarbha,tur,2023,12,0.247,0.754,0.714,0.0,45.9
Yavatmal,Pusad,Vidarbha,tur,2024,1,0.133,0.062,0.746,0.3,34.8
Yavatmal,Pusad,Vidarbha,tur,2024,2,0.184,0.324,1.0,0.6,62.8
Yavatmal,Pusad,Vidarbha,tur,2024,3,0.0,0.492,0.77,1.0,57.2
Yavatmal,Pusad,Vidarbha,tur,2024,4,0.0,0.252,0.983,1.0,49.8
Yavatmal,Pusad,Vidarbha,tur,2024,5,0.08,0.0,0.908,1.0,42.8
Yavatmal,Pusad,Vidarbha,tur,2024,6,0.072,0.127,0.86,0.0,21.3
Yavatmal,Pusad,Vidarbha,tur,2024,7,0.0,0.296,0.384,0.0,15.3
Yavatmal,Pusad,Vidarbha,tur,2024,8,0.0,0.241,0.183,0.0,5.7
Yavatmal,Pusad,Vidarbha,tur,2024,9,0.012,0.373,0.0,0.0,8.1
Yavatmal,Pusad,Vidarbha,tur,2024,10,0.398,0.287,0.301,0.0,27.1
Yavatmal,Pusad,Vidarbha,tur,2024,11,0.03,0.0,0.17,0.0,6.8
Yavatmal,Pusad,Vidarbha,tur,2024,12,0.09,0.201,0.484,0.0,12.4
Yavatmal,Pusad,Vidarbha,tur,2025,1,0.025,0.535,0.568,0.3,25.3
Yavatmal,Pusad,Vidarbha,tur,2025,2,0.0,0.202,0.812,0.6,29.6
Yavatmal,Pusad,Vidarbha,tur,2025,3,0.469,0.28,1.0,1.0,79.0
Yavatmal,Pusad,Vidarbha,tur,2025,4,0.293,0.158,1.0,1.0,68.4
Yavatmal,Pusad,Vidarbha,tur,2025,5,0.0,0.504,0.956,1.0,65.0
Yavatmal,Pusad,Vidarbha,tur,2025,6,0.053,0.063,0.982,0.0,26.7
Yavatmal,Pusad,Vidarbha,tur,2025,7,0.309,0.144,0.734,0.0,27.0
Yavatmal,Pusad,Vidarbha,tur,2025,8,0.284,0.144,0.374,0.0,29.6
Yavatmal,Pusad,Vidarbha,tur,2025,9,0.276,0.447,0.185,0.0,26.7
Yavatmal,Pusad,Vidarbha,tur,2025,10,0.181,0.0,0.0,0.0,5.5
Yavatmal,Pusad,Vidarbha,tur,2025,11,0.296,0.093,0.485,0.0,20.7
Yavatmal,Pusad,Vidarbha,tur,2025,12,0.367,0.279,0.702,0.0,43.9
Yavatmal,Umarkhed,Vidarbha,cotton,2023,1,0.112,0.096,0.782,1.0,49.4
Yavatmal,Umarkhed,Vidarbha,cotton,2023,2,0.341,0.0,0.965,1.0,54.9
Yavatmal,Umarkhed,Vidarbha,cotton,2023,3,0.309,0.0,0.958,1.0,61.0
Yavatmal,Umarkhed,Vidarbha,cotton,2023,4,0.591,0.327,1.0,0.0,60.2
Yavatmal,Umarkhed,Vidarbha,cotton,2023,5,0.115,0.056,0.99,0.0,18.6
Yavatmal,Umarkhed,Vidarbha,cotton,2023,6,0.487,0.047,1.0,0.0,39.8
Yavatmal,Umarkhed,Vidarbha,cotton,2023,7,0.59,0.203,0.726,0.0,45.6
Yavatmal,Umarkhed,Vidarbha,cotton,2023,8,0.322,0.163,0.466,0.0,28.8
Yavatmal,Umarkhed,Vidarbha,cotton,2023,9,0.628,0.57,0.552,0.0,50.6
Yavatmal,Umarkhed,Vidarbha,cotton,2023,10,0.234,0.232,0.138,0.0,17.1
Yavatmal,Umarkhed,Vidarbha,cotton,2023,11,0.473,0.107,0.531,0.3,44.5
Yavatmal,Umarkhed,Vidarbha,cotton,2023,12,0.315,0.153,0.491,0.6,39.6
Yavatmal,Umarkhed,Vidarbha,cotton,2024,1,0.171,0.468,0.655,1.0,58.8
Yavatmal,Umarkhed,Vidarbha,cotton,2024,2,0.353,0.239,0.999,1.0,76.2
Yavatmal,Umarkhed,Vidarbha,cotton,2024,3,0.335,0.232,1.0,1.0,73.4
Yavatmal,Umarkhed,Vidarbha,cotton,2024,4,0.312,0.209,1.0,0.0,48.8
Yavatmal,Umarkhed,Vidarbha,cotton,2024,5,0.128,0.264,1.0,0.0,42.4
Yavatmal,Umarkhed,Vidarbha,cotton,2024,6,0.233,0.09,1.0,0.0,36.0
Yavatmal,Umarkhed,Vidarbha,cotton,2024,7,0.128,0.128,0.703,0.0,25.1
Yavatmal,Umarkhed,Vidarbha,cotton,2024,8,0.324,0.0,0.259,0.0,11.7
Yavatmal,Umarkhed,Vidarbha,cotton,2024,9,0.616,0.095,0.349,0.0,36.6
Yavatmal,Umarkhed,Vidarbha,cotton,2024,10,0.134,0.062,0.022,0.0,5.5
Yavatmal,Umarkhed,Vidarbha,cotton,2024,11,0.255,0.391,0.501,0.3,40.3
Yavatmal,Umarkhed,Vidarbha,cotton,2024,12,0.417,0.321,0.781,0.6,60.7
Yavatmal,Umarkhed,Vidarbha,cotton,2025,1,0.0,0.248,0.64,1.0,42.3
Yavatmal,Umarkhed,Vidarbha,cotton,2025,2,0.266,0.022,0.93,1.0,57.5
Yavatmal,Umarkhed,Vidarbha,cotton,2025,3,0.015,0.415,0.786,1.0,54.2
Yavatmal,Umarkhed,Vidarbha,cotton,2025,4,0.375,0.0,1.0,0.0,40.1
Yavatmal,Umarkhed,Vidarbha,cotton,2025,5,0.0,0.245,1.0,0.0,31.5
Yavatmal,Umarkhed,Vidarbha,cotton,2025,6,0.42,0.241,1.0,0.0,42.4
Yavatmal,Umarkhed,Vidarbha,cotton,2025,7,0.309,0.203,0.878,0.0,43.4
Yavatmal,Umarkhed,Vidarbha,cotton,2025,8,0.213,0.077,0.166,0.0,10.2
Yavatmal,Umarkhed,Vidarbha,cotton,2025,9,0.027,0.254,0.0,0.0,14.8
Yavatmal,Umarkhed,Vidarbha,cotton,2025,10,0.168,0.269,0.039,0.0,8.0
Yavatmal,Umarkhed,Vidarbha,cotton,2025,11,0.209,0.09,0.372,0.3,24.5
Yavatmal,Umarkhed,Vidarbha,cotton,2025,12,0.189,0.218,0.877,0.6,48.9
Yavatmal,Umarkhed,Vidarbha,soybean,2023,1,0.371,0.454,0.709,1.0,76.6
Yavatmal,Umarkhed,Vidarbha,soybean,2023,2,0.37,0.684,0.932,0.0,50.3
Yavatmal,Umarkhed,Vidarbha,soybean,2023,3,0.0,0.38,0.792,0.0,25.7
Yavatmal,Umarkhed,Vidarbha,soybean,2023,4,0.422,0.505,1.0,0.0,52.4
Yavatmal,Umarkhed,Vidarbha,soybean,2023,5,0.374,0.576,0.996,0.0,45.7
Yavatmal,Umarkhed,Vidarbha,soybean,2023,6,0.376,0.645,0.902,0.0,53.9
Yavatmal,Umarkhed,Vidarbha,soybean,2023,7,0.414,0.626,0.647,0.0,45.6
Yavatmal,Umarkhed,Vidarbha,soybean,2023,8,0.554,0.711,0.4,0.0,51.7
Yavatmal,Umarkhed,Vidarbha,soybean,2023,9,0.489,0.464,0.309,0.3,47.1
Yavatmal,Umarkhed,Vidarbha,soybean,2023,10,0.334,0.263,0.157,0.6,34.5
Yavatmal,Umarkhed,Vidarbha,soybean,2023,11,0.245,0.495,0.258,1.0,55.9
Yavatmal,Umarkhed,Vidarbha,soybean,2023,12,0.211,0.365,0.486,1.0,43.5
Yavatmal,Umarkhed,Vidarbha,soybean,2024,1,0.569,0.593,1.0,1.0,100.0
Yavatmal,Umarkhed,Vidarbha,soybean,2024,2,0.185,0.644,0.71,0.0,41.7
Yavatmal,Umarkhed,Vidarbha,soybean,2024,3,0.098,0.632,0.963,0.0,37.2
Yavatmal,Umarkhed,Vidarbha,soybean,2024,4,0.0,0.162,1.0,0.0,20.9
Yavatmal,Umarkhed,Vidarbha,soybean,2024,5,0.22,0.235,1.0,0.0,33.1
Yavatmal,Umarkhed,Vidarbha,soybean,2024,6,0.168,0.354,0.806,0.0,31.2
Yavatmal,Umarkhed,Vidarbha,soybean,2024,7,0.472,0.471,0.766,0.0,45.0
Yavatmal,Umarkhed,Vidarbha,soybean,2024,8,0.261,0.322,0.28,0.0,23.1
Yavatmal,Umarkhed,Vidarbha,soybean,2024,9,0.061,0.673,0.0,0.3,26.2
Yavatmal,Umarkhed,Vidarbha,soybean,2024,10,0.196,0.458,0.208,0.6,41.1
Yavatmal,Umarkhed,Vidarbha,soybean,2024,11,0.086,0.286,0.438,1.0,42.6
Yavatmal,Umarkhed,Vidarbha,soybean,2024,12,0.257,0.336,0.443,1.0,60.7
Yavatmal,Umarkhed,Vidarbha,soybean,2025,1,0.474,0.846,0.979,1.0,93.1
Yavatmal,Umarkhed,Vidarbha,soybean,2025,2,0.296,0.587,0.912,0.0,49.3
Yavatmal,Umarkhed,Vidarbha,soybean,2025,3,0.55,0.551,1.0,0.0,56.3
Yavatmal,Umarkhed,Vidarbha,soybean,2025,4,0.202,0.798,1.0,0.0,48.8
Yavatmal,Umarkhed,Vidarbha,soybean,2025,5,0.27,0.345,1.0,0.0,37.1
Yavatmal,Umarkhed,Vidarbha,soybean,2025,6,0.225,0.436,1.0,0.0,48.2
Yavatmal,Umarkhed,Vidarbha,soybean,2025,7,0.628,0.528,0.937,0.0,61.0
Yavatmal,Umarkhed,Vidarbha,soybean,2025,8,0.643,0.618,0.652,0.0,61.3
Yavatmal,Umarkhed,Vidarbha,soybean,2025,9,0.564,0.634,0.475,0.3,52.4
Yavatmal,Umarkhed,Vidarbha,soybean,2025,10,0.398,0.62,0.282,0.6,60.2
Yavatmal,Umarkhed,Vidarbha,soybean,2025,11,0.31,0.314,0.434,1.0,60.7
Yavatmal,Umarkhed,Vidarbha,soybean,2025,12,0.279,0.697,0.75,1.0,77.5
Yavatmal,Umarkhed,Vidarbha,tur,2023,1,0.511,0.162,0.909,0.3,56.4
Yavatmal,Umarkhed,Vidarbha,tur,2023,2,0.0,0.066,0.776,0.6,28.5
Yavatmal,Umarkhed,Vidarbha,tur,2023,3,0.422,0.423,1.0,1.0,80.0
Yavatmal,Umarkhed,Vidarbha,tur,2023,4,0.433,0.168,1.0,1.0,74.0
Yavatmal,Umarkhed,Vidarbha,tur,2023,5,0.709,0.0,1.0,1.0,86.8
Yavatmal,Umarkhed,Vidarbha,tur,2023,6,0.428,0.382,0.989,0.0,50.3
Yavatmal,Umarkhed,Vidarbha,tur,2023,7,0.543,0.205,0.821,0.0,46.0
Yavatmal,Umarkhed,Vidarbha,tur,2023,8,0.561,0.269,0.504,0.0,34.5
Yavatmal,Umarkhed,Vidarbha,tur,2023,9,0.367,0.0,0.158,0.0,17.7
Yavatmal,Umarkhed,Vidarbha,tur,2023,10,0.459,0.0,0.237,0.0,19.2
Yavatmal,Umarkhed,Vidarbha,tur,2023,11,0.411,0.375,0.649,0.0,38.2
Yavatmal,Umarkhed,Vidarbha,tur,2023,12,0.412,0.725,0.738,0.0,59.4
Yavatmal,Umarkhed,Vidarbha,tur,2024,1,0.405,0.052,0.78,0.3,37.0
Yavatmal,Umarkhed,Vidarbha,tur,2024,2,0.582,0.26,1.0,0.6,73.5
Yavatmal,Umarkhed,Vidarbha,tur,2024,3,0.446,0.184,1.0,1.0,73.0
Yavatmal,Umarkhed,Vidarbha,tur,2024,4,0.164,0.212,1.0,1.0,57.7
Yavatmal,Umarkhed,Vidarbha,tur,2024,5,0.529,0.076,1.0,1.0,78.2
Yavatmal,Umarkhed,Vidarbha,tur,2024,6,0.2,0.0,0.95,0.0,38.5
Yavatmal,Umarkhed,Vidarbha,tur,2024,7,0.68,0.0,1.0,0.0,55.2
Yavatmal,Umarkhed,Vidarbha,tur,2024,8,0.528,0.425,0.614,0.0,47.3
Yavatmal,Umarkhed,Vidarbha,tur,2024,9,0.74,0.147,0.65,0.0,48.2
Yavatmal,Umarkhed,Vidarbha,tur,2024,10,0.43,0.222,0.278,0.0,25.7
Yavatmal,Umarkhed,Vidarbha,tur,2024,11,0.161,0.571,0.412,0.0,27.5
Yavatmal,Umarkhed,Vidarbha,tur,2024,12,0.342,0.237,0.75,0.0,36.8
Yavatmal,Umarkhed,Vidarbha,tur,2025,1,0.277,0.0,0.633,0.3,31.7
Yavatmal,Umarkhed,Vidarbha,tur,2025,2,0.336,0.0,0.986,0.6,48.6
Yavatmal,Umarkhed,Vidarbha,tur,2025,3,0.464,0.122,1.0,1.0,72.6
Yavatmal,Umarkhed,Vidarbha,tur,2025,4,0.187,0.182,0.912,1.0,49.0
Yavatmal,Umarkhed,Vidarbha,tur,2025,5,0.063,0.0,1.0,1.0,40.5
Yavatmal,Umarkhed,Vidarbha,tur,2025,6,0.031,0.097,1.0,0.0,21.3
Yavatmal,Umarkhed,Vidarbha,tur,2025,7,0.664,0.296,0.882,0.0,51.0
Yavatmal,Umarkhed,Vidarbha,tur,2025,8,0.049,0.026,0.105,0.0,8.6
Yavatmal,Umarkhed,Vidarbha,tur,2025,9,0.597,0.335,0.53,0.0,44.0
Yavatmal,Umarkhed,Vidarbha,tur,2025,10,0.206,0.19,0.0,0.0,4.0
Yavatmal,Umarkhed,Vidarbha,tur,2025,11,0.219,0.437,0.533,0.0,28.8
Yavatmal,Umarkhed,Vidarbha,tur,2025,12,0.176,0.186,0.742,0.0,31.1
Yavatmal,Wani,Vidarbha,cotton,2023,1,0.147,0.213,0.794,1.0,51.9
Yavatmal,Wani,Vidarbha,cotton,2023,2,0.583,0.214,1.0,1.0,87.8
Yavatmal,Wani,Vidarbha,cotton,2023,3,0.078,0.02,0.983,1.0,43.6
Yavatmal,Wani,Vidarbha,cotton,2023,4,0.408,0.287,1.0,0.0,42.4
Yavatmal,Wani,Vidarbha,cotton,2023,5,0.195,0.241,1.0,0.0,35.6
Yavatmal,Wani,Vidarbha,cotton,2023,6,0.525,0.148,1.0,0.0,56.1
Yavatmal,Wani,Vidarbha,cotton,2023,7,0.387,0.377,0.655,0.0,33.3
Yavatmal,Wani,Vidarbha,cotton,2023,8,0.178,0.075,0.293,0.0,14.6
Yavatmal,Wani,Vidarbha,cotton,2023,9,0.564,0.388,0.407,0.0,38.5
Yavatmal,Wani,Vidarbha,cotton,2023,10,0.0,0.211,0.0,0.0,6.3
Yavatmal,Wani,Vidarbha,cotton,2023,11,0.576,0.386,0.632,0.3,53.7
Yavatmal,Wani,Vidarbha,cotton,2023,12,0.199,0.186,0.686,0.6,45.3
Yavatmal,Wani,Vidarbha,cotton,2024,1,0.104,0.38,0.682,1.0,46.9
Yavatmal,Wani,Vidarbha,cotton,2024,2,0.253,0.242,0.819,1.0,60.4
Yavatmal,Wani,Vidarbha,cotton,2024,3,0.38,0.228,1.0,1.0,67.8
Yavatmal,Wani,Vidarbha,cotton,2024,4,0.422,0.379,1.0,0.0,57.2
Yavatmal,Wani,Vidarbha,cotton,2024,5,0.413,0.303,1.0,0.0,55.8
Yavatmal,Wani,Vidarbha,cotton,2024,6,0.528,0.142,1.0,0.0,50.1
Yavatmal,Wani,Vidarbha,cotton,2024,7,0.031,0.305,0.532,0.0,22.5
Yavatmal,Wani,Vidarbha,cotton,2024,8,0.29,0.16,0.386,0.0,22.9
Yavatmal,Wani,Vidarbha,cotton,2024,9,0.832,0.408,0.677,0.0,59.3
Yavatmal,Wani,Vidarbha,cotton,2024,10,0.382,0.369,0.386,0.0,32.2
Yavatmal,Wani,Vidarbha,cotton,2024,11,0.0,0.368,0.052,0.3,18.0
Yavatmal,Wani,Vidarbha,cotton,2024,12,0.0,0.291,0.563,0.6,30.2
Yavatmal,Wani,Vidarbha,cotton,2025,1,0.319,0.127,0.875,1.0,63.5
Yavatmal,Wani,Vidarbha,cotton,2025,2,0.223,0.034,0.916,1.0,55.6
Yavatmal,Wani,Vidarbha,cotton,2025,3,0.256,0.0,0.893,1.0,42.0
Yavatmal,Wani,Vidarbha,cotton,2025,4,0.218,0.107,1.0,0.0,36.9
Yavatmal,Wani,Vidarbha,cotton,2025,5,0.444,0.093,1.0,0.0,44.9
Yavatmal,Wani,Vidarbha,cotton,2025,6,0.056,0.485,1.0,0.0,39.0
Yavatmal,Wani,Vidarbha,cotton,2025,7,0.529,0.241,0.845,0.0,51.0
Yavatmal,Wani,Vidarbha,cotton,2025,8,0.09,0.19,0.187,0.0,9.2
Yavatmal,Wani,Vidarbha,cotton,2025,9,0.537,0.362,0.435,0.0,43.1
Yavatmal,Wani,Vidarbha,cotton,2025,10,0.289,0.066,0.247,0.0,16.3
Yavatmal,Wani,Vidarbha,cotton,2025,11,0.182,0.264,0.357,0.3,22.1
Yavatmal,Wani,Vidarbha,cotton,2025,12,0.044,0.264,0.586,0.6,36.5
Yavatmal,Wani,Vidarbha,soybean,2023,1,0.111,0.193,0.552,1.0,46.3
Yavatmal,Wani,Vidarbha,soybean,2023,2,0.234,0.288,0.937,0.0,32.9
Yavatmal,Wani,Vidarbha,soybean,2023,3,0.422,0.32,0.962,0.0,46.1
Yavatmal,Wani,Vidarbha,soybean,2023,4,0.144,0.39,1.0,0.0,37.9
Yavatmal,Wani,Vidarbha,soybean,2023,5,0.27,0.64,1.0,0.0,55.7
Yavatmal,Wani,Vidarbha,soybean,2023,6,0.645,0.725,1.0,0.0,73.8
Yavatmal,Wani,Vidarbha,soybean,2023,7,0.129,0.618,0.586,0.0,26.7
Yavatmal,Wani,Vidarbha,soybean,2023,8,0.207,0.476,0.317,0.0,28.7
Yavatmal,Wani,Vidarbha,soybean,2023,9,0.053,0.05,0.0,0.3,13.1
Yavatmal,Wani,Vidarbha,soybean,2023,10,0.143,0.474,0.0,0.6,35.8
Yavatmal,Wani,Vidarbha,soybean,2023,11,0.316,0.694,0.549,1.0,77.4
Yavatmal,Wani,Vidarbha,soybean,2023,12,0.292,0.42,0.716,1.0,69.3
Yavatmal,Wani,Vidarbha,soybean,2024,1,0.084,0.635,0.762,1.0,64.5
Yavatmal,Wani,Vidarbha,soybean,2024,2,0.192,0.547,1.0,0.0,48.7
Yavatmal,Wani,Vidarbha,soybean,2024,3,0.137,0.719,0.963,0.0,45.6
Yavatmal,Wani,Vidarbha,soybean,2024,4,0.51,0.42,1.0,0.0,55.5
Yavatmal,Wani,Vidarbha,soybean,2024,5,0.295,0.489,1.0,0.0,44.6
Yavatmal,Wani,Vidarbha,soybean,2024,6,0.145,0.347,0.917,0.0,34.5
Yavatmal,Wani,Vidarbha,soybean,2024,7,0.527,0.736,0.885,0.0,57.9
Yavatmal,Wani,Vidarbha,soybean,2024,8,0.044,0.881,0.071,0.0,28.1
Yavatmal,Wani,Vidarbha,soybean,2024,9,0.065,0.475,0.0,0.3,21.2
Yavatmal,Wani,Vidarbha,soybean,2024,10,0.39,0.937,0.404,0.6,67.3
Yavatmal,Wani,Vidarbha,soybean,2024,11,0.108,0.796,0.228,1.0,60.6
Yavatmal,Wani,Vidarbha,soybean,2024,12,0.24,0.312,0.572,1.0,56.1
Yavatmal,Wani,Vidarbha,soybean,2025,1,0.299,0.437,0.827,1.0,72.9
Yavatmal,Wani,Vidarbha,soybean,2025,2,0.326,0.804,0.89,0.0,58.1
Yavatmal,Wani,Vidarbha,soybean,2025,3,0.182,0.333,0.887,0.0,36.8
Yavatmal,Wani,Vidarbha,soybean,2025,4,0.006,0.409,0.953,0.0,29.6
Yavatmal,Wani,Vidarbha,soybean,2025,5,0.425,0.571,1.0,0.0,56.7
